Dataset,Date_added,Graph#,filename,study_id,class,genus,species,transmission_route,taxa,sociality,scale,interaction_type,definition_of_interaction,edge_wt_type,edge_wt_type_reduced,geographical_location,population_type,data_collection_duration_unit_day,nodes,edges,network.density,avg.degree,std.degree.node,CV.degree,deg.assort,avg.betw.centrality,avg.betw.centrality.weighted,clustering,Q,Qmax,Qrel,cohesion,num.modules,diameter,Citation
,1/1/18,539,N540_voles_begon_site_KCS_trapping_session_01.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,53,102,0.074,3.849,2.406,0.625,0.102,0.046,0.063,0.439,0.61,0.818,0.746,0.78432526,7,9,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,540,N541_voles_begon_site_KCS_trapping_session_02.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,62,165,0.087,5.323,2.81,0.528,0.084,0.04,0.048,0.625,0.601,0.698,0.861,0.902959161,5,8,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,541,N542_voles_begon_site_KCS_trapping_session_03.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,60,150,0.085,5,3.225,0.645,0.181,0.021,0.027,0.563,0.495,0.758,0.653,0.693333333,5,7,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,542,N543_voles_begon_site_KCS_trapping_session_04.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,57,109,0.068,3.825,2.233,0.584,0.224,0.04,0.045,0.533,0.627,0.764,0.821,0.752207316,5,11,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,543,N544_voles_begon_site_KCS_trapping_session_05.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,27,42,0.12,3.111,2.006,0.645,0.062,0.068,0.078,0.433,0.466,0.759,0.614,0.690500851,5,8,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,544,N545_voles_begon_site_KCS_trapping_session_06.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,52,102,0.077,3.923,2.48,0.632,0.189,0.02,0.022,0.584,0.524,0.768,0.682,0.607855056,6,7,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,545,N546_voles_begon_site_KCS_trapping_session_07.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,111,388,0.064,6.991,3.956,0.566,0.063,0.023,0.028,0.646,0.661,0.813,0.813,0.847937052,7,8,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,546,N547_voles_begon_site_KCS_trapping_session_08.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,123,392,0.052,6.374,3.219,0.505,-0.037,0.026,0.031,0.709,0.743,0.863,0.861,0.880099796,8,8,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,547,N548_voles_begon_site_KCS_trapping_session_09.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,89,151,0.039,3.393,1.646,0.485,0.241,0.004,0.004,0.614,0.565,0.789,0.716,0.298035943,5,7,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,548,N549_voles_begon_site_KCS_trapping_session_10.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,81,200,0.062,4.938,2.795,0.566,0.31,0.035,0.043,0.624,0.672,0.834,0.806,0.830045653,7,9,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,549,N550_voles_begon_site_KCS_trapping_session_11.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,150,537,0.048,7.16,3.369,0.471,0.084,0.02,0.025,0.688,0.716,0.871,0.822,0.845437616,9,10,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,550,N551_voles_begon_site_KCS_trapping_session_12.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,154,731,0.062,9.494,5.17,0.545,0.114,0.014,0.018,0.627,0.591,0.833,0.709,0.757826543,7,7,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,551,N552_voles_begon_site_KCS_trapping_session_13.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,191,958,0.053,10.031,5.067,0.505,0.102,0.014,0.018,0.665,0.643,0.871,0.738,0.772474439,9,9,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,552,N553_voles_begon_site_KCS_trapping_session_14.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,123,389,0.052,6.325,3.546,0.561,0.258,0.021,0.026,0.636,0.677,0.832,0.814,0.825219319,7,9,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,553,N554_voles_begon_site_KCS_trapping_session_15.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,88,169,0.044,3.841,2.205,0.574,0.126,0.015,0.017,0.586,0.645,0.799,0.807,0.61537005,6,10,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,554,N555_voles_begon_site_KCS_trapping_session_16.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,46,67,0.065,2.913,1.779,0.611,0.033,0.051,0.063,0.43,0.601,0.778,0.772,0.761205391,5,11,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,555,N556_voles_begon_site_KCS_trapping_session_17.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,26,34,0.105,2.615,1.146,0.438,0.316,0.007,0.007,0.536,0.201,0.355,0.566,0.323576997,2,4,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,556,N557_voles_begon_site_KCS_trapping_session_18.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,65,151,0.073,4.646,2.539,0.546,0.027,0.03,0.034,0.549,0.617,0.773,0.798,0.788105566,5,8,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,557,N558_voles_begon_site_KCS_trapping_session_19.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,48,50,0.044,2.083,1.336,0.641,0.373,0.005,0.005,0.314,0.468,0.579,0.808,0.320051208,3,7,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,558,N559_voles_begon_site_KCS_trapping_session_20.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,16,16,0.133,2,0.612,0.306,-0.287,0.01,0.01,0.625,0.208,0.375,0.555,0.3125,2,4,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,559,N560_voles_begon_site_KCS_trapping_session_21.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,19,13,0.076,1.368,0.741,0.542,0.246,0.002,0.002,0.281,0.167,0.5,0.334,0.153893506,2,3,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,560,N561_voles_begon_site_KCS_trapping_session_22.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,32,55,0.111,3.438,1.952,0.568,0.14,0.042,0.048,0.518,0.548,0.744,0.737,0.745346132,4,6,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,561,N562_voles_begon_site_KCS_trapping_session_23.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,78,206,0.069,5.282,3.105,0.588,-0.009,0.034,0.041,0.533,0.622,0.825,0.754,0.796124234,6,8,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,562,N563_voles_begon_site_KCS_trapping_session_24.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,121,428,0.059,7.074,4.122,0.583,-0.028,0.022,0.027,0.671,0.677,0.845,0.801,0.831820402,8,8,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,563,N564_voles_begon_site_KCS_trapping_session_25.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,81,184,0.057,4.543,2.409,0.53,0.237,0.035,0.04,0.621,0.704,0.847,0.831,0.815255053,8,10,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,564,N565_voles_begon_site_KCS_trapping_session_26.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,46,55,0.053,2.391,1.391,0.582,0.373,0.003,0.003,0.497,0.331,0.649,0.51,0.272761988,3,3,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,565,N566_voles_begon_site_KCS_trapping_session_27.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,49,114,0.097,4.653,2.387,0.513,0.197,0.071,0.082,0.637,0.626,0.766,0.817,0.859660434,6,11,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,566,N567_voles_begon_site_KCS_trapping_session_28.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,42,77,0.089,3.667,2.826,0.771,-0.08,0.035,0.039,0.567,0.507,0.74,0.685,0.727206618,4,6,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,567,N568_voles_begon_site_KCS_trapping_session_29.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,55,127,0.086,4.618,3.054,0.661,0.114,0.052,0.057,0.587,0.609,0.744,0.819,0.858301508,5,10,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,568,N569_voles_begon_site_KCS_trapping_session_30.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,84,255,0.073,6.071,3.394,0.559,0.264,0.025,0.03,0.647,0.617,0.814,0.758,0.768681711,6,8,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,569,N570_voles_begon_site_KCS_trapping_session_31.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,45,76,0.077,3.378,2.204,0.652,0.192,0.046,0.05,0.463,0.544,0.73,0.745,0.749950661,4,8,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,570,N571_voles_begon_site_KCS_trapping_session_32.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,24,33,0.12,2.75,1.09,0.396,-0.005,0.015,0.017,0.493,0.287,0.62,0.463,0.303030303,3,4,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,571,N572_voles_begon_site_PLJ_trapping_session_00.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,11,9,0.164,1.636,0.881,0.539,-0.023,0.012,0.012,0.424,0.08,0.48,0.167,0.333407424,2,3,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,572,N573_voles_begon_site_PLJ_trapping_session_01.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,52,93,0.07,3.577,1.864,0.521,0.064,0.063,0.072,0.491,0.648,0.81,0.8,0.838691641,6,10,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,573,N574_voles_begon_site_PLJ_trapping_session_02.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,80,229,0.072,5.725,2.945,0.514,0.13,0.042,0.05,0.611,0.667,0.794,0.84,0.873362445,6,12,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,574,N575_voles_begon_site_PLJ_trapping_session_03.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,58,125,0.076,4.31,2.044,0.474,0.027,0.053,0.065,0.563,0.641,0.841,0.762,0.800064005,7,11,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,575,N576_voles_begon_site_PLJ_trapping_session_04.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,47,93,0.086,3.957,1.989,0.503,0.096,0.05,0.056,0.471,0.591,0.776,0.762,0.806542674,5,7,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,576,N577_voles_begon_site_PLJ_trapping_session_05.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,45,83,0.084,3.689,2.239,0.607,0.28,0.024,0.032,0.497,0.511,0.761,0.671,0.542152345,5,7,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,577,N578_voles_begon_site_PLJ_trapping_session_06.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,26,33,0.102,2.538,1.365,0.538,-0.183,0.012,0.013,0.387,0.222,0.607,0.366,0.242468328,3,5,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,578,N579_voles_begon_site_PLJ_trapping_session_07.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,60,151,0.085,5.033,2.449,0.487,-0.014,0.041,0.046,0.611,0.604,0.803,0.752,0.801377575,6,6,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,579,N580_voles_begon_site_PLJ_trapping_session_08.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,57,105,0.066,3.684,1.993,0.541,0.312,0.065,0.067,0.532,0.691,0.796,0.868,0.809570071,6,15,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,580,N581_voles_begon_site_PLJ_trapping_session_09.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,58,109,0.066,3.759,1.86,0.495,0.101,0.048,0.051,0.57,0.691,0.786,0.879,0.788911211,6,12,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,581,N582_voles_begon_site_PLJ_trapping_session_10.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,53,121,0.088,4.566,2.825,0.619,-0.023,0.047,0.058,0.595,0.579,0.785,0.738,0.793394987,5,7,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,582,N583_voles_begon_site_PLJ_trapping_session_11.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,131,554,0.065,8.458,4.544,0.537,0.016,0.017,0.02,0.63,0.64,0.822,0.779,0.817691007,6,8,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,583,N584_voles_begon_site_PLJ_trapping_session_12.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,217,1169,0.05,10.774,5.957,0.553,0.198,0.012,0.014,0.729,0.695,0.883,0.787,0.811819545,10,8,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,584,N585_voles_begon_site_PLJ_trapping_session_13.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,233,1123,0.042,9.639,5.293,0.549,0.083,0.015,0.018,0.739,0.736,0.874,0.842,0.862020217,10,11,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,585,N586_voles_begon_site_PLJ_trapping_session_14.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,93,221,0.052,4.753,2.597,0.546,0.268,0.015,0.019,0.641,0.633,0.819,0.773,0.651540962,6,8,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,586,N587_voles_begon_site_PLJ_trapping_session_15.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,59,107,0.063,3.627,1.812,0.5,-0.036,0.056,0.067,0.483,0.693,0.824,0.841,0.86918731,6,11,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,587,N588_voles_begon_site_PLJ_trapping_session_16.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,24,28,0.101,2.333,1.546,0.663,0.443,0.01,0.01,0.368,0.298,0.415,0.718,0.535790827,2,4,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
,1/1/18,588,N589_voles_begon_site_PLJ_trapping_session_17.graphml,begon,Mammalia,Microtus,agrestis,Nonphysical,Microtus_agrestis,Social,social,social_projection_bipartite,An edge was inserted into the network whenever two voles were caught in at least one common trap over the primary trapping sessions being considered,frequency,weighted,"Northumberland, England",free-ranging,6,15,18,0.171,2.4,1.356,0.565,-0.169,0.075,0.079,0.364,0.393,0.746,0.527,0.611111111,4,4,"Davis, Stephen, et al. ""Spatial analyses of wildlife contact networks."" Journal of the Royal Society Interface 12.102 (2015): 20141004."
